,prix_actuel,prix_min,prix_max,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
GUI,5.66,5.42,5.66,5.54,4.428044280442808,0.03391083182051637,0.11999999999999961,3.0
HAL,133.0,133.0,133.0,133.0,0.0,0.0,0.0,1.0
HAVAS,1.5058,1.5058,1.5058,1.5058,0.0,0.0,0.0,1.0
HCO,4.71,4.71,4.75,4.723333333333334,-0.8421052631578954,0.595458342051833,-0.020000000000000004,3.0
HDF,4.9,4.9,4.94,4.92,-0.8097165991902842,0.0011637319067566423,-0.019999999999999695,3.0
HDP,2.12,2.0,2.12,2.08,6.000000000000005,4.242640687119289,0.06000000000000015,3.0
HEIA,69.06,69.06,69.06,69.06,0.0,0.0,0.0,1.0
HEIJM,58.76,58.76,58.76,58.76,0.0,0.0,0.0,1.0
HEIO,60.8,60.8,60.8,60.8,0.0,0.0,0.0,1.0
HO,224.9,224.9,227.35,226.48333333333332,-1.0123239436619644,0.8086860158630638,-1.1499999999999897,3.0
HOLCO,105.0,105.0,105.0,105.0,0.0,0.0,0.0,1.0
HOMI,21.06,21.06,21.06,21.06,0.0,0.0,0.0,1.0
HWK,2.3,2.3,2.3,2.3,0.0,0.0,0.0,1.0
HYDRA,169.0,169.0,169.0,169.0,0.0,0.0,0.0,1.0
HYL,6.5,6.5,6.5,6.5,0.0,0.0,0.0,1.0
HYSG,3.62,3.62,3.62,3.62,0.0,0.0,0.0,1.0
IAM,11.4,11.2,11.4,11.333333333333334,0.0,2.5032288932982567,-1.7087706001095988e-16,3.0
IBAB,12.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0
ICAD,20.7,20.7,20.88,20.786666666666665,-0.86206896551724,0.06642677069656605,-0.08999999999999946,3.0
IDIP,78.8,78.6,79.2,78.86666666666667,-0.5050505050505122,0.7156123450592567,-0.20000000000000887,3.0
IDL,409.0,405.5,415.5,410.0,0.8631319358816275,2.8499737361831707,1.7499999999999503,3.0
IEP,5.4,5.4,5.4,5.4,0.0,0.0,0.0,1.0
IMCD,96.36,96.36,96.36,96.36,0.0,0.0,0.0,1.0
IMDA,54.4,54.0,54.4,54.199999999999996,0.740740740740738,0.0009663889315187674,0.1999999999999933,3.0
IMMO,25.36,25.36,25.36,25.36,0.0,0.0,0.0,1.0
IMMOU,37.4,37.4,37.4,37.4,0.0,0.0,0.0,1.0
INCLU,18.8,18.8,18.8,18.8,0.0,0.0,0.0,1.0
INEA,33.0,32.7,33.0,32.9,0.0,1.2915461641355546,-2.2190053095745162e-16,3.0
INF,41.7,40.8,41.7,41.4,2.2058823529411904,1.5597943702644532,0.45000000000000073,3.0
INGA,20.336,20.336,20.336,20.336,0.0,0.0,0.0,1.0
IPH,1.838,1.838,1.85,1.844,-0.3253796095444688,0.6887419864356736,-0.003000000000000112,3.0
IPN,116.0,116.0,116.8,116.46666666666665,-0.6849315068493127,0.24278290937494243,-0.4000000000000032,3.0
IPS,35.71,35.71,37.1,36.223333333333336,-3.7466307277628044,2.067597691054494,-0.6950000000000051,3.0
ITP,31.72,31.58,32.02,31.77333333333333,0.4433185560481336,1.6477011541376194,0.0700000000000032,3.0
ITXT,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0
IVA,4.82,4.63,4.82,4.75,4.1036717062635075,2.301660571950789,0.09499999999999993,3.0
JBOG,3.96,3.94,3.96,3.953333333333333,0.0,0.7160620893418564,-1.9156812357186872e-16,3.0
JCQ,19.62,19.44,20.15,19.736666666666668,-2.630272952853586,3.146271005527678,-0.2649999999999996,3.0
JDEP,31.2,31.2,31.2,31.2,0.0,0.0,0.0,1.0
JEN,61.2,61.2,61.2,61.2,0.0,0.0,0.0,1.0
KBC,100.9,100.9,100.9,100.9,0.0,0.0,0.0,1.0
KBCA,66.15,66.15,66.15,66.15,0.0,0.0,0.0,1.0
KENDR,13.0,13.0,13.0,13.0,0.0,0.0,0.0,1.0
KER,229.45,229.45,233.05,230.66666666666666,-0.021786492374732624,2.1860728328440735,-0.025000000000003367,3.0
KEYW,0.79,0.79,0.79,0.79,0.0,0.0,0.0,1.0
KIN,34.3,34.3,34.3,34.3,0.0,0.0,0.0,1.0
KOF,28.5,28.5,29.15,28.80333333333333,-2.2298456260720365,0.30679524471617375,-0.32499999999999707,3.0
KPN,4.091,4.091,4.091,4.091,0.0,0.0,0.0,1.0
LACR,8.06,8.02,8.42,8.166666666666666,-4.2755344418052195,3.7118488190895715,-0.18000000000000077,3.0
LAT,0.0131,0.013,0.0131,0.013066666666666666,0.7692307692307779,0.5439282932204349,5.0000000000000985e-05,3.0
LBIRD,16.06,16.06,16.64,16.416666666666668,-2.960725075528713,2.8492044460676604,-0.24499999999999952,3.0
LEBL,0.3,0.3,0.38,0.35333333333333333,-21.052631578947373,14.886458551295737,-0.039999999999999994,3.0
LHYFE,3.17,3.17,3.18,3.176666666666667,-0.3144654088050387,0.2223606230146454,-0.005000000000000272,3.0
LI,33.34,33.26,33.54,33.38,-0.5963029218843046,0.760389578639551,-0.1000000000000012,3.0
LIN,61.4,61.4,63.0,62.13333333333333,-2.539682539682542,0.4380948311498895,-0.8000000000000063,3.0
LNA,30.3,30.3,30.4,30.333333333333332,-0.3289473684210456,0.23260091486399467,-0.04999999999999964,3.0
LOCAL,4.48,4.44,4.5,4.473333333333334,0.9009009009009016,1.2698193848334842,0.020000000000000087,3.0
LOUP,90.65,89.7,90.7,90.35000000000001,1.0590858416945406,0.827282402412575,0.47500000000000414,3.0
LPE,92.8,92.0,92.8,92.43333333333334,0.8695652173913012,0.15496523465486237,0.39999999999998764,3.0
LR,130.16,129.75,131.2,130.37,0.31599229287090297,1.350727143581938,0.20499999999999685,3.0
LSS,23.1,22.85,23.475,23.14166666666667,1.0940919037199124,3.0636630591254463,0.1250000000000013,3.0
LTA,28.8,28.8,28.9,28.849999999999998,-0.3460207612456674,0.0002120222068577566,-0.05000000000000144,3.0
LVIDE,0.524,0.524,0.524,0.524,0.0,0.0,0.0,1.0
MAAT,4.47,4.47,5.04,4.706666666666667,-11.309523809523816,3.8854596096342573,-0.28500000000000053,3.0
MALT,896.0,895.0,896.0,895.5,0.11173184357541899,,0.0,2.0
MAU,5.088,5.055,5.125,5.089333333333333,0.6528189910979301,1.4896751328359719,0.016500000000000528,3.0
MBWS,2.99,2.91,2.99,2.9600000000000004,2.7491408934707926,1.463659992423539,0.039999999999999994,3.0
MC,508.8,502.0,512.3,507.7,1.354581673306775,1.9339273379890383,3.399999999999981,3.0
MCC,464.0,464.0,464.0,464.0,0.0,0.0,0.0,1.0
MDM,1.96,1.96,1.988,1.976,-1.4084507042253533,0.42969926137588194,-0.013999999999999894,3.0
MEDCL,17.1,17.1,17.34,17.203333333333337,-1.38408304498269,0.40496311483211833,-0.12000000000000137,3.0
MELE,68.02,68.02,68.02,68.02,0.0,0.0,0.0,1.0
MEMS,3.93,3.755,4.0,3.895,4.660452729693749,5.851049687068581,0.0875000000000001,3.0
MERY,10.84,10.84,10.94,10.906666666666666,-0.9140767824497225,0.6463498913953806,-0.05000000000000054,3.0
MF,82.4,82.26,83.1,82.58666666666667,-0.8423586040914425,0.8351089469400401,-0.3499999999999978,3.0
MHM,0.4,0.375,0.4,0.38833333333333336,2.5641025641025665,7.433686674012427,0.005000000000000018,3.0
MIKO,50.4,50.4,50.4,50.4,0.0,0.0,0.0,1.0
ML,31.03,30.91,31.15,31.03,-0.3852327447832984,0.81931710751709,-0.06000000000000072,3.0
MMB,20.56,20.3,20.56,20.473333333333333,1.2807881773398917,0.9056540054606,0.129999999999999,3.0
MMT,13.22,12.96,13.22,13.12,2.006172839506171,0.9857356517552566,0.12999999999999817,3.0
MONT,68.5,68.4,68.5,68.46666666666667,0.14619883040934842,0.10337818438398542,0.04999999999999116,3.0
MORE,0.73,0.73,0.73,0.73,0.0,0.0,0.0,1.0
MOUR,582.0,582.0,582.0,582.0,0.0,0.0,0.0,1.0
MRN,24.26,23.9,24.26,24.103333333333335,0.45548654244307657,1.797092677949958,0.055000000000001464,3.0
MT,28.49,28.33,28.49,28.396666666666665,0.42298202326400225,0.4990521606414221,0.0599999999999937,3.0
MTRK,4.47,4.47,4.47,4.47,0.0,0.0,0.0,1.0
MTU,18.91,18.91,19.22,19.036666666666665,-1.612903225806445,0.62217618476005,-0.15499999999999772,3.0
NACON,0.78,0.78,0.788,0.784,-1.01522842639594,,0.0,2.0
NAI,9.4,9.4,9.4,9.4,0.0,0.0,0.0,1.0
NANO,7.85,7.74,7.85,7.801666666666667,1.4211886304909487,0.36849848995011475,0.05499999999999888,3.0
NEDAP,90.6,90.6,90.6,90.6,0.0,0.0,0.0,1.0
NEDSE,0.102,0.102,0.102,0.102,0.0,0.0,0.0,1.0
NEX,130.4,129.8,131.05,130.41666666666666,0.4622496147919833,1.0316786411156427,0.299999999999995,3.0
NEXTA,42.2,42.2,42.2,42.2,0.0,0.0,0.0,1.0
NK,21.8,21.8,21.94,21.886666666666667,-0.638103919781224,0.32264402264881836,-0.07000000000000103,3.0
NN,58.66,58.66,58.66,58.66,0.0,0.0,0.0,1.0
NOKIA,3.634,3.634,3.71,3.6719999999999997,-2.0485175202156354,,0.0,2.0
NR21,40.0,40.0,40.0,40.0,0.0,0.0,0.0,1.0
NRG,7.26,7.16,7.26,7.22,0.276243093922646,1.7689127632077961,0.00999999999999837,3.0
NRO,40.5,40.5,41.5,40.93333333333333,-2.4096385542168677,0.6727787765718996,-0.500000000000002,3.0
NRP,7.2,7.2,7.2,7.2,0.0,0.0,0.0,1.0
NSE,0.0235,0.0235,0.0235,0.0235,0.0,0.0,0.0,1.0
NSI,21.52,21.52,21.52,21.52,0.0,0.0,0.0,1.0
NXFIL,3.08,3.08,3.08,3.08,0.0,0.0,0.0,1.0
NXI,8.746,8.746,9.535,9.050333333333334,-8.27477713686418,3.943063941722829,-0.3945000000000005,3.0
NYR,0.076,0.076,0.076,0.076,0.0,0.0,0.0,1.0
NYXH,5.31,5.31,5.31,5.31,0.0,0.0,0.0,1.0
OBEL,18.6,18.6,18.6,18.6,0.0,0.0,0.0,1.0
OCI,4.93,4.93,4.93,4.93,0.0,0.0,0.0,1.0
ODET,1454.0,1454.0,1480.0,1468.0,-1.7567567567567568,0.29186518179146204,-13.000000000000075,3.0
ONTEX,6.57,6.57,6.57,6.57,0.0,0.0,0.0,1.0
ONWD,5.22,5.07,5.26,5.183333333333334,2.958579881656794,3.1876308575099404,0.07499999999999997,3.0
OPM,13.77,13.38,13.77,13.636666666666665,2.9147982062780176,1.9568369627880056,0.1949999999999989,3.0
OPTI,0.006,0.006,0.006,0.006,0.0,0.0,0.0,1.0
OR,398.5,398.5,401.25,400.18333333333334,-0.6853582554517134,0.3264731543969564,-1.375000000000033,3.0
ORA,13.955,13.7975,13.955,13.870833333333332,0.68542568542569,1.1260315532463328,0.04749999999999882,3.0
OREGE,0.336,0.322,0.336,0.327,4.024767801857589,3.2932958176140192,0.006499999999999962,3.0
ORIA,172.0,172.0,172.0,172.0,0.0,0.0,-4.169654332994457e-15,3.0
OSE,6.148,6.11,6.23,6.1626666666666665,0.6219312602291222,2.31945543349232,0.01899999999999817,3.0
OVH,10.15,10.15,10.39,10.306666666666667,-2.3099133782483174,1.498750457693625,-0.12000000000000065,3.0
OXUR,0.023,0.023,0.023,0.023,0.0,0.0,0.0,1.0
PAR,36.3,36.3,37.7,37.06666666666667,-3.7135278514589003,0.7729348104439373,-0.7000000000000053,3.0
PARP,19.1,19.0,19.4,19.166666666666668,0.5263157894736916,2.5821099497479234,0.05000000000000176,3.0
PARRO,8.26,8.26,8.44,8.35,-2.1327014218009444,,0.0,2.0
PAT,24.3,24.3,24.5,24.400000000000002,-0.816326530612242,0.0011828484128175386,-0.10000000000000053,3.0
PAY,6.7,6.7,6.7,6.7,0.0,0.0,0.0,1.0
PERR,83.2,83.2,83.8,83.60000000000001,-0.7159904534606137,0.5062817049068308,-0.299999999999998,3.0
PEUG,77.35,77.30000000000001,78.2,77.61666666666666,-1.0869565217391413,0.8595435838313255,-0.42500000000000593,3.0
PHARM,1.2505,1.2505,1.2505,1.2505,0.0,0.0,0.0,1.0
PHIA,23.6,23.6,23.6,23.6,0.0,0.0,0.0,1.0
PHXM,0.1005,0.1005,0.1005,0.1005,0.0,0.0,0.0,1.0
PIG,2.55,2.55,2.59,2.57,-1.5444015444015458,,0.0,2.0
PLNW,18.4,18.18,18.52,18.366666666666667,1.2101210121012038,1.7805904637367753,0.10999999999999845,3.0
PLX,17.33,17.33,17.6,17.456666666666667,-1.5340909090909267,0.19682809693161227,-0.1350000000000023,3.0
PNL,0.9644,0.9644,0.9644,0.9644,0.0,0.0,0.0,1.0
PORF,12.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0
POXEL,0.317,0.3125,0.317,0.31475,1.4400000000000013,,0.0,2.0
PRC,4.15,4.14,4.23,4.173333333333334,0.2415458937198231,2.874506444231477,0.004999999999999999,3.0
PREVA,4.75,4.75,4.75,4.75,0.0,0.0,0.0,1.0
PROAC,0.0605,0.056,0.0605,0.059,8.035714285714281,5.682108063106181,0.0022500000000000046,3.0
PROX,7.416,7.416,7.416,7.416,0.0,0.0,0.0,1.0
PRX,52.99,52.99,52.99,52.99,0.0,0.0,0.0,1.0
PSAT,4.76,4.72,4.76,4.746666666666667,0.8474576271186449,0.5992430349038522,0.019999999999999768,3.0
PUB,78.92,78.7,79.0,78.87333333333333,-0.10126582278480796,0.46618800702613317,-0.04000000000001131,3.0
PVL,1.486,1.275,1.486,1.4103333333333332,16.549019607843142,10.044934266555602,0.10550000000000002,3.0
QDT,16.06,16.04,16.06,16.05333333333333,0.12468827930174299,0.08816792782874501,0.009999999999999629,3.0
QFG,4.21,4.21,4.21,4.21,0.0,0.0,0.0,1.0
QRF,10.56,10.56,10.56,10.56,0.0,0.0,0.0,1.0
RAND,40.395,40.395,40.395,40.395,0.0,0.0,0.0,1.0
RBO,32.6,32.6,33.2,32.86666666666667,-1.8072289156626546,0.4207732094924537,-0.30000000000000404,3.0
RBT,830.5,822.0,831.5,828.0,1.0340632603406326,0.9022557678605639,4.250000000000022,3.0
RCO,52.45,52.45,54.1,53.550000000000004,-3.049907578558223,2.15661033079076,-0.8249999999999962,3.0
RECT,9.45,9.45,9.45,9.45,0.0,0.0,0.0,1.0
REN,39.69,39.69,39.69,39.69,0.0,0.0,0.0,1.0
RET,69.6,69.6,69.6,69.6,0.0,0.0,0.0,1.0
RF,56.25,55.1,56.25,55.73666666666667,2.0871143375680554,0.48163612378313403,0.5750000000000033,3.0
RI,97.36,97.36,99.04,98.47000000000001,-1.6962843295638192,1.156973448307705,-0.8400000000000097,3.0
RMS,2106.0,2106.0,2119.0,2113.0,-0.6134969325153374,0.10074090832755819,-6.499999999999949,3.0
RNO,33.68,32.69,33.68,33.303333333333335,3.0284490669929705,1.5434525273438378,0.4950000000000053,3.0
ROU,13.5,13.5,13.5,13.5,0.0,0.0,0.0,1.0
RUI,28.18,28.16,28.18,28.173333333333336,0.0,0.10040566138352558,1.430908271431141e-15,3.0
RXL,27.66,27.08,27.76,27.5,2.141802067946831,2.0303219474791714,0.2899999999999999,3.0
S30,1.71,1.708,1.794,1.7373333333333332,-4.682274247491643,3.4724974480974433,-0.04199999999999995,3.0
SABE,19.4,19.4,19.4,19.4,0.0,0.0,-2.6982695859225754e-16,3.0
SACI,26.6,26.6,26.6,26.600000000000005,0.0,0.0,-6.710700625853145e-16,3.0
SAF,286.9,286.9,287.6,287.2333333333333,-0.10445682451253877,0.2705881052363336,-0.1500000000000083,3.0
SAMS,144.6,144.0,144.6,144.4,0.41666666666666274,0.29462782549439376,0.3000000000000025,3.0
SAN,84.66,84.6,86.54,85.26666666666667,-2.172405823896475,1.6352975052749512,-0.940000000000008,3.0
SAVE,62.6,62.0,62.6,62.199999999999996,0.9677419354838732,0.6842968850192451,0.30000000000000404,3.0
SBMO,23.28,23.28,23.28,23.28,0.0,0.0,0.0,1.0
SBT,9.5,9.5,9.52,9.506666666666666,0.0,0.2974164303000377,-1.4967915206558841e-15,3.0
SCHP,94.0,92.1,94.0,92.83333333333333,2.0629750271444145,0.9940993849753508,0.9500000000000105,3.0
SCR,27.96,27.9,27.96,27.933333333333337,0.07158196134573934,0.25329815500514324,0.010000000000001766,3.0
SDG,33.6,33.2,33.6,33.333333333333336,1.2048192771084292,0.8519358809476425,0.19999999999999835,3.0
SEC,2.3,2.3,2.52,2.42,-8.730158730158738,1.812386623650146,-0.11000000000000024,3.0
SEFER,6.42,6.22,6.42,6.353333333333334,3.2154340836012896,2.2736552449728302,0.09999999999999969,3.0
SELER,82.0,82.0,82.0,82.0,0.0,0.0,-1.856717603316499e-15,3.0
SEQUA,0.992,0.992,0.992,0.992,0.0,0.0,0.0,1.0
SESG,5.965,5.876,5.965,5.9303333333333335,0.2521008403361291,1.950436171064725,0.0074999999999998835,3.0
SFCA,1.82,1.82,1.96,1.89,-7.142857142857138,0.09353264301409064,-0.0699999999999998,3.0
SFPI,2.34,2.3,2.36,2.3333333333333335,1.7391304347826104,2.443869420607894,0.020000000000000108,3.0
SGO,92.28,92.28,93.44,92.86000000000001,-1.24143835616438,0.0027414446394616442,-0.5799999999999892,3.0
SGRO,7.26,7.15,7.3,7.236666666666667,1.5384615384615303,1.870896570205222,0.05500000000000007,3.0
SHELL,31.645,31.645,31.645,31.645,0.0,0.0,0.0,1.0
SHUR,33.76,33.76,33.76,33.76,0.0,0.0,0.0,1.0
SIFG,7.84,7.84,7.84,7.84,0.0,0.0,0.0,1.0
SIGHT,0.1638,0.1638,0.164,0.16393333333333335,-0.12195121951219862,0.08623253429104247,-0.00010000000000003021,3.0
SIP,75.2,75.2,75.2,75.2,0.0,0.0,0.0,1.0
SK,62.6,62.6,63.65,63.083333333333336,-1.6496465043204984,0.27314764624445903,-0.5249999999999966,3.0
SLCO,0.29,0.29,0.29,0.29,0.0,0.0,0.0,1.0
SLIGR,10.89,10.89,10.89,10.89,0.0,0.0,0.0,1.0
SMCP,6.33,6.33,6.47,6.419999999999999,-2.012383900928791,1.6395202952610124,-0.06500000000000046,3.0
SOF,259.0,259.0,259.0,259.0,0.0,0.0,0.0,1.0
SOI,35.65,35.65,36.46,35.98666666666667,-2.2216127262753766,0.7885558079709514,-0.4050000000000029,3.0
SOLB,28.0,27.92,28.04,27.986666666666668,-0.1426533523537773,0.5052228513151742,-0.020000000000002707,3.0
SOLV,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0
SOP,159.0,159.0,160.8,159.9,-1.1194029850746339,,0.0,2.0
SPEL,9.85,9.85,9.85,9.85,0.0,0.0,0.0,1.0
SPIE,47.77,47.62,47.8,47.73,0.3149937001260094,0.3116601043535054,0.07500000000000183,3.0
SRP,0.474,0.474,0.514,0.49133333333333334,-7.782101167315182,2.106000885505404,-0.019999999999999955,3.0
STF,136.0,136.0,139.2,137.6,-1.1627906976744147,2.44775001774012,-0.7999999999999967,3.0
STLAP,8.225,8.1395,8.225,8.179166666666667,0.6362412822708872,1.0326016683985755,0.02599999999999906,3.0
STMPA,23.28,23.25,23.336,23.288666666666668,0.12903225806452104,0.43123971082401136,0.014999999999997803,3.0
SU,209.85,209.85,211.45,210.86666666666667,-0.7566800662095032,0.43507527565351795,-0.799999999999996,3.0
SW,51.3,50.8,51.45,51.18333333333334,0.984251968503937,1.110916194243825,0.2500000000000008,3.0
SWP,35.4,35.0,35.56,35.32,1.1428571428571388,1.449529131647211,0.20000000000000084,3.0
SYENS,75.52,75.52,75.52,75.52,0.0,0.0,0.0,1.0
TAYN,2.5,2.5,3.0,2.6666666666666665,-16.666666666666664,11.785113019775789,-0.2500000000000001,3.0
TE,39.57,39.57,39.74,39.669999999999995,-0.42778057372924433,0.16037299654566695,-0.08500000000000311,3.0
TEP,66.36,66.3,68.88,67.18,-3.658536585365848,2.7125622599902983,-1.259999999999994,3.0
TERBS,0.003,0.001,0.003,0.002,200.0,,0.0,2.0
TESB,26.2,26.2,26.2,26.2,0.0,0.0,0.0,1.0
TEXF,34.2,34.2,34.2,34.2,0.0,0.0,0.0,1.0
TFF,16.9,16.7,16.9,16.799999999999997,1.1976047904191574,,0.0,2.0
TFI,8.456,8.33,8.46,8.415333333333333,1.5126050420168002,1.1369609345839229,0.06299999999999947,3.0
THEON,25.0,25.0,25.0,25.0,0.0,0.0,0.0,1.0
THEP,77.0,76.9,77.1,77.0,0.13003901170350365,0.2756158757768261,0.04999999999998417,3.0
TINC,10.12,10.12,10.12,10.12,0.0,0.0,0.0,1.0
TITC,37.06,37.06,37.5,37.28666666666667,-1.1733333333333273,0.07785125598048656,-0.21999999999999786,3.0
TKO,19.52,19.46,19.56,19.513333333333332,-0.20449897750510812,0.5795250691443835,-0.01999999999999707,3.0
TKTT,16.3,16.3,16.35,16.316666666666666,-0.3058103975535212,0.21624060586744706,-0.02500000000000214,3.0
TKWY,20.18,20.18,20.18,20.18,0.0,0.0,0.0,1.0
TNG,1.126,0.972,1.17,1.0893333333333333,15.843621399176946,17.063232013248033,0.07699999999999987,3.0
TOM2,5.27,5.27,5.27,5.27,0.0,0.0,0.0,1.0
TRACT,0.936,0.936,0.95,0.9453333333333332,-1.4736842105263055,1.0420520985906938,-0.007000000000000014,3.0
TRI,151.1,150.8,151.5,151.13333333333333,-0.2640264026402678,0.46738711482424455,-0.20000000000000417,3.0
TRIO,33.05,33.05,33.05,33.05,0.0,0.0,0.0,1.0
TTE,53.62,53.21,53.62,53.40833333333333,0.7705318549144833,0.052119965927542374,0.20499999999999538,3.0
TUB,160.2,160.2,160.2,160.2,0.0,0.0,0.0,1.0
TVRB,54.0,54.0,57.5,55.166666666666664,-6.086956521739131,4.304128233309418,-1.7499999999999984,3.0
TWEKA,34.6,34.6,34.6,34.6,0.0,0.0,0.0,1.0
UBI,9.3,9.088,9.501,9.296333333333333,2.3327464788732564,4.709346017457464,0.10600000000000069,3.0
UCB,199.06,199.06,199.06,199.06,0.0,0.0,0.0,1.0
UMG,24.35,24.35,24.35,24.35,0.0,0.0,0.0,1.0
UMI,13.33,13.33,13.33,13.33,0.0,0.0,0.0,1.0
UNA,53.77,53.77,53.77,53.77,0.0,0.0,0.0,1.0
URW,88.84,88.3,88.84,88.62666666666667,0.6115515288788292,0.272669208067596,0.27000000000000157,3.0
VAC,1.58,1.578,1.612,1.59,-1.985111662531019,1.5810369191915443,-0.01600000000000003,3.0
VACBS,0.044,0.044,0.044,0.044000000000000004,0.0,0.0,4.215588526757352e-18,3.0
VALUE,6.4,6.4,6.4,6.4,0.0,0.0,0.0,1.0
VAN,30.4,30.4,30.4,30.4,0.0,0.0,0.0,1.0
VANTI,0.134,0.134,0.134,0.134,0.0,,0.0,2.0
VASTB,28.5,28.5,28.5,28.5,0.0,0.0,0.0,1.0
VCT,59.9,59.9,60.2,60.05,-0.4983388704319008,,0.0,2.0
VETO,75.0,75.0,75.4,75.2,-0.5305039787798483,0.0004988337245252808,-0.19999999999999826,3.0
VGP,97.8,97.8,97.8,97.8,0.0,0.0,0.0,1.0
VIE,28.53,28.06,28.53,28.310000000000002,0.670430486944253,1.8830147544599027,0.09499999999999752,3.0
VIL,17.26,16.55,17.26,16.970000000000002,4.290030211480367,1.6882813096862324,0.3550000000000008,3.0
VIO,6.46,6.46,6.46,6.46,0.0,0.0,0.0,1.0
VIRI,55.76,54.65,55.76,55.18333333333333,2.03110704483074,0.1610759334312574,0.5549999999999932,3.0
VIRP,335.0,335.0,338.5,336.8333333333333,-1.03397341211226,0.10630667938364259,-1.75000000000002,3.0
VIV,3.064,3.058,3.138,3.0866666666666664,-2.3581899298916458,1.9414332197616606,-0.03700000000000014,3.0
VK,15.41,15.375,15.4125,15.399166666666668,0.22764227642276513,0.18393476495169062,0.017499999999998538,3.0
VLA,3.81,3.774,3.872,3.8186666666666667,0.9538950715421312,2.9684017623175825,0.018000000000000196,3.0
VLK,52.3,52.3,52.3,52.3,0.0,0.0,0.0,1.0
VLTSA,6.87,6.8025,6.87,6.834166666666667,0.5856515373352861,0.9863557514965315,0.0200000000000004,3.0
VMX,0.202,0.201,0.202,0.20166666666666666,0.0,0.7018472804743149,4.7243477427735416e-18,3.0
VPK,41.38,41.38,41.38,41.38,0.0,0.0,0.0,1.0
VRAP,13.1,13.0,13.15,13.083333333333334,-0.38022813688213464,1.3505139751822597,-0.024999999999999866,3.0
VRLA,24.4,24.4,25.5,24.94666666666667,-4.3137254901960835,0.021836843219799958,-0.5500000000000043,3.0
VTA,6.84,6.84,6.84,6.84,0.0,0.0,0.0,1.0
VTR,5.9,5.9,5.9,5.900000000000001,0.0,0.0,-2.413357595833696e-16,3.0
VU,214.4,214.4,215.8,214.86666666666667,-0.6487488415199284,0.4587347051256597,-0.7000000000000222,3.0
VVY,1.694,1.694,1.694,1.694,0.0,0.0,0.0,1.0
WAGA,21.44,21.44,21.45,21.44333333333333,-0.046620046620037346,0.032965351104262124,-0.0049999999999992256,3.0
WAVE,49.26,49.14,49.55,49.31666666666666,-0.5852674066599377,0.7577690498250186,-0.1450000000000003,3.0
WDP,21.96,21.96,21.96,21.96,0.0,0.0,0.0,1.0
WEB,39.6,39.6,39.6,39.6,0.0,0.0,0.0,1.0
WEHB,55.0,55.0,55.0,55.0,0.0,0.0,0.0,1.0
WHA,18.58,18.58,18.58,18.58,0.0,0.0,0.0,1.0
WHATS,116.0,116.0,116.0,116.0,0.0,0.0,0.0,1.0
WKL,108.15,108.15,108.15,108.15,0.0,0.0,0.0,1.0
WLN,2.832,2.832,2.885,2.8619999999999997,-1.2896479609620204,1.693360929827824,-0.018500000000000558,3.0
XFAB,6.97,6.95,7.03,6.983333333333333,-0.8534850640113868,1.0081574010142587,-0.030000000000000502,3.0
XIL,4.11,3.68,4.11,3.9233333333333333,11.684782608695656,3.454812190142921,0.21500000000000066,3.0
XIOR,30.36,30.36,30.36,30.36,0.0,0.0,0.0,1.0
